timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545420806372,6722,Login as Pedro-0,303,See Other,Thread Group 1-479,text,true,,521,266,683,683,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6722,0,59
1545420813094,6667,Login as Pedro-1,303,See Other,Thread Group 1-479,text,true,,509,156,683,683,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6667,0,50
1545420819762,6072,Login as Pedro-2,200,OK,Thread Group 1-479,text,true,,10785,152,683,683,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6072,0,48
1545420806372,19464,Login as Pedro,200,OK,Thread Group 1-475,text,true,,11815,574,681,681,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6734,0,59
1545420806372,6734,Login as Pedro-0,303,See Other,Thread Group 1-475,text,true,,521,266,681,681,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6734,0,59
1545420813106,6662,Login as Pedro-1,303,See Other,Thread Group 1-475,text,true,,509,156,681,681,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6662,0,48
1545420819769,6068,Login as Pedro-2,200,OK,Thread Group 1-475,text,true,,10785,152,681,681,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6068,0,52
1545420806366,19471,Login as Pedro,200,OK,Thread Group 1-446,text,true,,11815,574,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6731,0,65
1545420806366,6731,Login as Pedro-0,303,See Other,Thread Group 1-446,text,true,,521,266,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6731,0,65
1545420813097,6666,Login as Pedro-1,303,See Other,Thread Group 1-446,text,true,,509,156,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6666,0,53
1545420819764,6074,Login as Pedro-2,200,OK,Thread Group 1-446,text,true,,10785,152,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6074,0,51
1545420806364,19474,Login as Pedro,200,OK,Thread Group 1-455,text,true,,11815,574,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6727,0,52
1545420806364,6727,Login as Pedro-0,303,See Other,Thread Group 1-455,text,true,,521,266,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6727,0,52
1545420813091,6660,Login as Pedro-1,303,See Other,Thread Group 1-455,text,true,,509,156,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6660,0,53
1545420819753,6086,Login as Pedro-2,200,OK,Thread Group 1-455,text,true,,10785,152,680,680,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6086,0,50
1545420806430,19409,Login as Pedro,200,OK,Thread Group 1-131,text,true,,11815,574,678,678,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6681,0,50
1545420806430,6681,Login as Pedro-0,303,See Other,Thread Group 1-131,text,true,,521,266,678,678,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6681,0,50
1545420813111,6662,Login as Pedro-1,303,See Other,Thread Group 1-131,text,true,,509,156,678,678,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6662,0,56
1545420819774,6066,Login as Pedro-2,200,OK,Thread Group 1-131,text,true,,10785,152,678,678,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6066,0,48
1545420806366,19508,Login as Pedro,200,OK,Thread Group 1-79,text,true,,11815,574,677,677,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6740,0,65
1545420806366,6740,Login as Pedro-0,303,See Other,Thread Group 1-79,text,true,,521,266,677,677,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6740,0,65
1545420813106,6662,Login as Pedro-1,303,See Other,Thread Group 1-79,text,true,,509,156,677,677,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6662,0,47
1545420819769,6106,Login as Pedro-2,200,OK,Thread Group 1-79,text,true,,10785,152,677,677,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6106,0,53
1545420806428,19449,Login as Pedro,200,OK,Thread Group 1-487,text,true,,11815,574,676,676,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6683,0,52
1545420806428,6683,Login as Pedro-0,303,See Other,Thread Group 1-487,text,true,,521,266,676,676,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6683,0,52
1545420813111,6663,Login as Pedro-1,303,See Other,Thread Group 1-487,text,true,,509,156,676,676,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6663,0,56
1545420819775,6103,Login as Pedro-2,200,OK,Thread Group 1-487,text,true,,10785,152,676,676,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6103,0,48
1545420806425,19459,Login as Pedro,200,OK,Thread Group 1-271,text,true,,11815,574,675,675,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6692,0,53
1545420806425,6692,Login as Pedro-0,303,See Other,Thread Group 1-271,text,true,,521,266,675,675,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6692,0,53
1545420813117,6661,Login as Pedro-1,303,See Other,Thread Group 1-271,text,true,,509,156,675,675,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6661,0,50
1545420819779,6106,Login as Pedro-2,200,OK,Thread Group 1-271,text,true,,10785,152,675,675,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6106,0,49
1545420806438,19456,Login as Pedro,200,OK,Thread Group 1-474,text,true,,11815,574,674,674,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6713,0,48
1545420806438,6713,Login as Pedro-0,303,See Other,Thread Group 1-474,text,true,,521,266,674,674,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6713,0,48
1545420813151,6660,Login as Pedro-1,303,See Other,Thread Group 1-474,text,true,,509,156,674,674,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6660,0,48
1545420819812,6083,Login as Pedro-2,200,OK,Thread Group 1-474,text,true,,10785,152,674,674,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6083,0,51
1545420806428,19469,Login as Pedro,200,OK,Thread Group 1-486,text,true,,11815,574,673,673,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6715,0,52
1545420806428,6715,Login as Pedro-0,303,See Other,Thread Group 1-486,text,true,,521,266,673,673,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6715,0,52
1545420813143,6665,Login as Pedro-1,303,See Other,Thread Group 1-486,text,true,,509,156,673,673,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6665,0,49
1545420819809,6089,Login as Pedro-2,200,OK,Thread Group 1-486,text,true,,10785,152,673,673,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6089,0,47
1545420806439,19461,Login as Pedro,200,OK,Thread Group 1-482,text,true,,11815,574,672,672,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6712,0,47
1545420806439,6712,Login as Pedro-0,303,See Other,Thread Group 1-482,text,true,,521,266,672,672,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6712,0,47
1545420813151,6671,Login as Pedro-1,303,See Other,Thread Group 1-482,text,true,,509,156,672,672,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6671,0,50
1545420819823,6078,Login as Pedro-2,200,OK,Thread Group 1-482,text,true,,10785,152,672,672,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6078,0,55
1545420806442,19460,Login as Pedro,200,OK,Thread Group 1-452,text,true,,11815,574,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6717,0,48
1545420806442,6717,Login as Pedro-0,303,See Other,Thread Group 1-452,text,true,,521,266,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6717,0,48
1545420813159,6663,Login as Pedro-1,303,See Other,Thread Group 1-452,text,true,,509,156,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6662,0,50
1545420819823,6080,Login as Pedro-2,200,OK,Thread Group 1-452,text,true,,10785,152,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6080,0,55
1545420806435,19467,Login as Pedro,200,OK,Thread Group 1-502,text,true,,11815,574,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6716,0,47
1545420806435,6716,Login as Pedro-0,303,See Other,Thread Group 1-502,text,true,,521,266,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6716,0,47
1545420813151,6664,Login as Pedro-1,303,See Other,Thread Group 1-502,text,true,,509,156,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6664,0,48
1545420819816,6087,Login as Pedro-2,200,OK,Thread Group 1-502,text,true,,10785,152,671,671,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6087,0,51
1545420806444,19463,Login as Pedro,200,OK,Thread Group 1-490,text,true,,11815,574,669,669,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6723,0,48
1545420806444,6723,Login as Pedro-0,303,See Other,Thread Group 1-490,text,true,,521,266,669,669,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6723,0,48
1545420813168,6658,Login as Pedro-1,303,See Other,Thread Group 1-490,text,true,,509,156,669,669,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6658,0,46
1545420819827,6081,Login as Pedro-2,200,OK,Thread Group 1-490,text,true,,10785,152,669,669,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6081,0,62
1545420806500,19409,Login as Pedro,200,OK,Thread Group 1-477,text,true,,11815,574,668,668,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6680,0,50
1545420806500,6680,Login as Pedro-0,303,See Other,Thread Group 1-477,text,true,,521,266,668,668,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6680,0,50
1545420813180,6655,Login as Pedro-1,303,See Other,Thread Group 1-477,text,true,,509,156,668,668,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6655,0,51
1545420819836,6074,Login as Pedro-2,200,OK,Thread Group 1-477,text,true,,10785,152,668,668,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6074,0,53
1545420806502,19429,Login as Pedro,200,OK,Thread Group 1-464,text,true,,11815,574,667,667,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6676,0,51
1545420806502,6676,Login as Pedro-0,303,See Other,Thread Group 1-464,text,true,,521,266,667,667,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6676,0,51
1545420813178,6653,Login as Pedro-1,303,See Other,Thread Group 1-464,text,true,,509,156,667,667,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6653,0,49
1545420819833,6099,Login as Pedro-2,200,OK,Thread Group 1-464,text,true,,10785,152,667,667,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6099,0,57
1545420806491,19452,Login as Pedro,200,OK,Thread Group 1-460,text,true,,11815,574,666,666,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,47
1545420806491,6693,Login as Pedro-0,303,See Other,Thread Group 1-460,text,true,,521,266,666,666,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,47
1545420813184,6656,Login as Pedro-1,303,See Other,Thread Group 1-460,text,true,,509,156,666,666,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6656,0,47
1545420819841,6103,Login as Pedro-2,200,OK,Thread Group 1-460,text,true,,10785,152,666,666,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6103,0,49
1545420806443,19504,Login as Pedro,200,OK,Thread Group 1-142,text,true,,11815,574,665,665,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6721,0,47
1545420806443,6721,Login as Pedro-0,303,See Other,Thread Group 1-142,text,true,,521,266,665,665,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6721,0,47
1545420813164,6672,Login as Pedro-1,303,See Other,Thread Group 1-142,text,true,,509,156,665,665,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6672,0,52
1545420819837,6111,Login as Pedro-2,200,OK,Thread Group 1-142,text,true,,10785,152,665,665,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6111,0,54
1545420806508,19453,Login as Pedro,200,OK,Thread Group 1-503,text,true,,11815,574,664,664,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6703,0,53
1545420806508,6703,Login as Pedro-0,303,See Other,Thread Group 1-503,text,true,,521,266,664,664,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6703,0,53
1545420813211,6658,Login as Pedro-1,303,See Other,Thread Group 1-503,text,true,,509,156,664,664,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6658,0,46
1545420819870,6092,Login as Pedro-2,200,OK,Thread Group 1-503,text,true,,10785,152,664,664,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6092,0,61
1545420806508,19456,Login as Pedro,200,OK,Thread Group 1-499,text,true,,11815,574,663,663,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6703,0,48
1545420806508,6703,Login as Pedro-0,303,See Other,Thread Group 1-499,text,true,,521,266,663,663,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6703,0,48
1545420813211,6660,Login as Pedro-1,303,See Other,Thread Group 1-499,text,true,,509,156,663,663,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6660,0,47
1545420819872,6093,Login as Pedro-2,200,OK,Thread Group 1-499,text,true,,10785,152,663,663,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6093,0,60
1545420806527,19442,Login as Pedro,200,OK,Thread Group 1-506,text,true,,11815,574,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6699,0,48
1545420806527,6699,Login as Pedro-0,303,See Other,Thread Group 1-506,text,true,,521,266,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6699,0,48
1545420813226,6661,Login as Pedro-1,303,See Other,Thread Group 1-506,text,true,,509,156,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6661,0,51
1545420819888,6082,Login as Pedro-2,200,OK,Thread Group 1-506,text,true,,10785,152,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6082,0,48
1545420806505,19464,Login as Pedro,200,OK,Thread Group 1-494,text,true,,11815,574,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6696,0,50
1545420806505,6696,Login as Pedro-0,303,See Other,Thread Group 1-494,text,true,,521,266,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6696,0,50
1545420813201,6670,Login as Pedro-1,303,See Other,Thread Group 1-494,text,true,,509,156,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6670,0,46
1545420819872,6098,Login as Pedro-2,200,OK,Thread Group 1-494,text,true,,10785,152,662,662,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6098,0,61
1545420806546,19426,Login as Pedro,200,OK,Thread Group 1-219,text,true,,11815,574,660,660,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6689,0,47
1545420806546,6689,Login as Pedro-0,303,See Other,Thread Group 1-219,text,true,,521,266,660,660,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6689,0,47
1545420813235,6661,Login as Pedro-1,303,See Other,Thread Group 1-219,text,true,,509,156,660,660,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6661,0,47
1545420819897,6076,Login as Pedro-2,200,OK,Thread Group 1-219,text,true,,10785,152,660,660,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6076,0,48
1545420806511,19463,Login as Pedro,200,OK,Thread Group 1-495,text,true,,11815,574,659,659,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6700,0,50
1545420806511,6700,Login as Pedro-0,303,See Other,Thread Group 1-495,text,true,,521,266,659,659,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6700,0,50
1545420813211,6676,Login as Pedro-1,303,See Other,Thread Group 1-495,text,true,,509,156,659,659,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6676,0,47
1545420819888,6087,Login as Pedro-2,200,OK,Thread Group 1-495,text,true,,10785,152,659,659,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6087,0,49
1545420806514,19466,Login as Pedro,200,OK,Thread Group 1-507,text,true,,11815,574,658,658,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6704,0,48
1545420806514,6704,Login as Pedro-0,303,See Other,Thread Group 1-507,text,true,,521,266,658,658,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6704,0,48
1545420813218,6669,Login as Pedro-1,303,See Other,Thread Group 1-507,text,true,,509,156,658,658,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6669,0,49
1545420819888,6093,Login as Pedro-2,200,OK,Thread Group 1-507,text,true,,10785,152,658,658,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6093,0,50
1545420806559,19432,Login as Pedro,200,OK,Thread Group 1-461,text,true,,11815,574,657,657,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6685,0,54
1545420806559,6685,Login as Pedro-0,303,See Other,Thread Group 1-461,text,true,,521,266,657,657,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6685,0,54
1545420813244,6653,Login as Pedro-1,303,See Other,Thread Group 1-461,text,true,,509,156,657,657,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6653,0,49
1545420819898,6094,Login as Pedro-2,200,OK,Thread Group 1-461,text,true,,10785,152,657,657,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6094,0,47
1545420806561,19439,Login as Pedro,200,OK,Thread Group 1-225,text,true,,11815,574,656,656,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6686,0,52
1545420806561,6686,Login as Pedro-0,303,See Other,Thread Group 1-225,text,true,,521,266,656,656,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6686,0,52
1545420813247,6652,Login as Pedro-1,303,See Other,Thread Group 1-225,text,true,,509,156,656,656,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6652,0,55
1545420819900,6101,Login as Pedro-2,200,OK,Thread Group 1-225,text,true,,10785,152,656,656,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6101,0,48
1545420806511,19495,Login as Pedro,200,OK,Thread Group 1-498,text,true,,11815,574,655,655,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6716,0,50
1545420806511,6716,Login as Pedro-0,303,See Other,Thread Group 1-498,text,true,,521,266,655,655,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6716,0,50
1545420813227,6670,Login as Pedro-1,303,See Other,Thread Group 1-498,text,true,,509,156,655,655,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6670,0,51
1545420819898,6109,Login as Pedro-2,200,OK,Thread Group 1-498,text,true,,10785,152,655,655,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6109,0,50
1545420806570,19457,Login as Pedro,200,OK,Thread Group 1-93,text,true,,11815,574,654,654,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6686,0,49
1545420806570,6686,Login as Pedro-0,303,See Other,Thread Group 1-93,text,true,,521,266,654,654,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6686,0,49
1545420813256,6679,Login as Pedro-1,303,See Other,Thread Group 1-93,text,true,,509,156,654,654,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6679,0,47
1545420819936,6092,Login as Pedro-2,200,OK,Thread Group 1-93,text,true,,10785,152,654,654,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6092,0,47
1545420806575,19466,Login as Pedro,200,OK,Thread Group 1-64,text,true,,11815,574,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6691,0,51
1545420806576,19465,Login as Pedro,200,OK,Thread Group 1-187,text,true,,11815,574,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6698,0,58
1545420806575,6691,Login as Pedro-0,303,See Other,Thread Group 1-64,text,true,,521,266,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6691,0,51
1545420806576,6698,Login as Pedro-0,303,See Other,Thread Group 1-187,text,true,,521,266,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6698,0,58
1545420813266,6671,Login as Pedro-1,303,See Other,Thread Group 1-64,text,true,,509,156,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6671,0,50
1545420813274,6669,Login as Pedro-1,303,See Other,Thread Group 1-187,text,true,,509,156,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6669,0,49
1545420819938,6104,Login as Pedro-2,200,OK,Thread Group 1-64,text,true,,10785,152,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6104,0,49
1545420819944,6098,Login as Pedro-2,200,OK,Thread Group 1-187,text,true,,10785,152,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6098,0,47
1545420806576,19465,Login as Pedro,200,OK,Thread Group 1-183,text,true,,11815,574,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6705,0,58
1545420806576,6705,Login as Pedro-0,303,See Other,Thread Group 1-183,text,true,,521,266,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6705,0,58
1545420813281,6663,Login as Pedro-1,303,See Other,Thread Group 1-183,text,true,,509,156,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6663,0,56
1545420819945,6097,Login as Pedro-2,200,OK,Thread Group 1-183,text,true,,10785,152,653,653,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6097,0,52
1545420806600,19444,Login as Pedro,200,OK,Thread Group 1-188,text,true,,11815,574,650,650,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,47
1545420806600,6693,Login as Pedro-0,303,See Other,Thread Group 1-188,text,true,,521,266,650,650,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,47
1545420813293,6658,Login as Pedro-1,303,See Other,Thread Group 1-188,text,true,,509,156,650,650,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6658,0,49
1545420819953,6092,Login as Pedro-2,200,OK,Thread Group 1-188,text,true,,10785,152,650,650,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6092,0,48
1545420806573,19472,Login as Pedro,200,OK,Thread Group 1-87,text,true,,11815,574,649,649,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6701,0,53
1545420806573,6701,Login as Pedro-0,303,See Other,Thread Group 1-87,text,true,,521,266,649,649,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6701,0,53
1545420813274,6667,Login as Pedro-1,303,See Other,Thread Group 1-87,text,true,,509,156,649,649,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6667,0,48
1545420819942,6104,Login as Pedro-2,200,OK,Thread Group 1-87,text,true,,10785,152,649,649,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6104,0,49
1545420806565,19482,Login as Pedro,200,OK,Thread Group 1-504,text,true,,11815,574,648,648,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6706,0,54
1545420806565,6706,Login as Pedro-0,303,See Other,Thread Group 1-504,text,true,,521,266,648,648,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6706,0,54
1545420813271,6668,Login as Pedro-1,303,See Other,Thread Group 1-504,text,true,,509,156,648,648,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6668,0,47
1545420819940,6108,Login as Pedro-2,200,OK,Thread Group 1-504,text,true,,10785,152,648,648,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6108,0,48
1545420806615,19437,Login as Pedro,200,OK,Thread Group 1-119,text,true,,11815,574,647,647,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6690,0,52
1545420806615,6690,Login as Pedro-0,303,See Other,Thread Group 1-119,text,true,,521,266,647,647,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6690,0,52
1545420813305,6646,Login as Pedro-1,303,See Other,Thread Group 1-119,text,true,,509,156,647,647,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6646,0,47
1545420819953,6100,Login as Pedro-2,200,OK,Thread Group 1-119,text,true,,10785,152,647,647,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6100,0,48
1545420806585,19473,Login as Pedro,200,OK,Thread Group 1-126,text,true,,11815,574,646,646,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6701,0,53
1545420806585,6701,Login as Pedro-0,303,See Other,Thread Group 1-126,text,true,,521,266,646,646,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6701,0,53
1545420813286,6666,Login as Pedro-1,303,See Other,Thread Group 1-126,text,true,,509,156,646,646,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6666,0,51
1545420819953,6106,Login as Pedro-2,200,OK,Thread Group 1-126,text,true,,10785,152,646,646,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6106,0,49
1545420806631,19431,Login as Pedro,200,OK,Thread Group 1-127,text,true,,11815,574,645,645,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,52
1545420806631,6679,Login as Pedro-0,303,See Other,Thread Group 1-127,text,true,,521,266,645,645,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,52
1545420813310,6646,Login as Pedro-1,303,See Other,Thread Group 1-127,text,true,,509,156,645,645,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6646,0,47
1545420819957,6106,Login as Pedro-2,200,OK,Thread Group 1-127,text,true,,10785,152,645,645,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6106,0,52
1545420806624,19464,Login as Pedro,200,OK,Thread Group 1-96,text,true,,11815,574,644,644,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6685,0,53
1545420806624,6685,Login as Pedro-0,303,See Other,Thread Group 1-96,text,true,,521,266,644,644,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6685,0,53
1545420813309,6681,Login as Pedro-1,303,See Other,Thread Group 1-96,text,true,,509,156,644,644,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6681,0,48
1545420819992,6097,Login as Pedro-2,200,OK,Thread Group 1-96,text,true,,10785,152,644,644,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6097,0,47
1545420806645,19453,Login as Pedro,200,OK,Thread Group 1-211,text,true,,11815,574,643,643,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6687,0,48
1545420806645,6687,Login as Pedro-0,303,See Other,Thread Group 1-211,text,true,,521,266,643,643,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6687,0,48
1545420813332,6661,Login as Pedro-1,303,See Other,Thread Group 1-211,text,true,,509,156,643,643,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6661,0,55
1545420819994,6105,Login as Pedro-2,200,OK,Thread Group 1-211,text,true,,10785,152,643,643,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6105,0,47
1545420806634,19479,Login as Pedro,200,OK,Thread Group 1-99,text,true,,11815,574,642,642,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,51
1545420806634,6693,Login as Pedro-0,303,See Other,Thread Group 1-99,text,true,,521,266,642,642,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6693,0,51
1545420813327,6666,Login as Pedro-1,303,See Other,Thread Group 1-99,text,true,,509,156,642,642,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6666,0,59
1545420819994,6120,Login as Pedro-2,200,OK,Thread Group 1-99,text,true,,10785,152,642,642,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6120,0,48
1545420806646,19470,Login as Pedro,200,OK,Thread Group 1-7,text,true,,11815,574,641,641,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6698,0,54
1545420806646,6698,Login as Pedro-0,303,See Other,Thread Group 1-7,text,true,,521,266,641,641,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6698,0,54
